// Dead Branch Summonable Monsters Database
//
// Structure of Database:
// MobRandomGroupID,MobID,DummyName,Rate

MOBG_Branch_Of_Dead_Tree,1883,Uzhas,71428
MOBG_Branch_Of_Dead_Tree,1884,Mavka,71428
MOBG_Branch_Of_Dead_Tree,1918,Incarnation of Morroc,71428
MOBG_Branch_Of_Dead_Tree,1919,Incarnation of Morroc,71428
MOBG_Branch_Of_Dead_Tree,1920,Incarnation of Morroc,71428
MOBG_Branch_Of_Dead_Tree,1921,Incarnation of Morroc,71428
MOBG_Branch_Of_Dead_Tree,1974,Banshee Master,71428
MOBG_Branch_Of_Dead_Tree,1975,Beholder Master,71428
MOBG_Branch_Of_Dead_Tree,1976,Cobalt Mineral,71428
MOBG_Branch_Of_Dead_Tree,1977,Heavy Metaling,71428
MOBG_Branch_Of_Dead_Tree,1978,Hell Vesper,71428
MOBG_Branch_Of_Dead_Tree,1979,Zakudam,71428
MOBG_Branch_Of_Dead_Tree,1986,Tatacho,71428
MOBG_Branch_Of_Dead_Tree,1987,Centipede,71428
MOBG_Branch_Of_Dead_Tree,1988,Nepenthes,71428
MOBG_Branch_Of_Dead_Tree,1989,Hillthrion,71428
MOBG_Branch_Of_Dead_Tree,1990,Hardrock Mammoth,71428
MOBG_Branch_Of_Dead_Tree,1991,Tendrillion,71428
MOBG_Branch_Of_Dead_Tree,1992,Cornus,71428
MOBG_Branch_Of_Dead_Tree,1993,Naga,71428
MOBG_Branch_Of_Dead_Tree,1994,Luciola Vespa,71428
MOBG_Branch_Of_Dead_Tree,1995,Pinguicula,71428
MOBG_Branch_Of_Dead_Tree,1999,Centipede Larva,71428
MOBG_Branch_Of_Dead_Tree,2013,Draco,71428
MOBG_Branch_Of_Dead_Tree,2015,Dark Pinguicula,71428
MOBG_Branch_Of_Dead_Tree,2016,Aqua Elemental,71428
MOBG_Branch_Of_Dead_Tree,2017,Rata,71428
MOBG_Branch_Of_Dead_Tree,2018,Duneyrr,71428
MOBG_Branch_Of_Dead_Tree,2019,Ancient Tree,71428
MOBG_Branch_Of_Dead_Tree,2020,Rhyncho,71428
MOBG_Branch_Of_Dead_Tree,2021,Phylla,71428
MOBG_Branch_Of_Dead_Tree,2023,Dark Shadow,71428
MOBG_Branch_Of_Dead_Tree,2024,Bradium Golem,71428
MOBG_Branch_Of_Dead_Tree,2069,Iara,71428
MOBG_Branch_Of_Dead_Tree,2070,Piranha,71428
MOBG_Branch_Of_Dead_Tree,2071,Headless Mule,71428
MOBG_Branch_Of_Dead_Tree,2072,Jaguar,71428
MOBG_Branch_Of_Dead_Tree,2073,Toucan,71428
MOBG_Branch_Of_Dead_Tree,2074,Curupira,71428
MOBG_Branch_Of_Dead_Tree,2083,One-Horned Scaraba,71428
MOBG_Branch_Of_Dead_Tree,2084,Two-Horned Scaraba,71428
MOBG_Branch_Of_Dead_Tree,2085,Antler Scaraba,71428
MOBG_Branch_Of_Dead_Tree,2086,Rake Scaraba,71428
MOBG_Branch_Of_Dead_Tree,2088,Scaraba Egg,71428
MOBG_Branch_Of_Dead_Tree,2089,Scaraba Egg,71428
MOBG_Branch_Of_Dead_Tree,2090,Antler Scaraba Egg,71428
MOBG_Branch_Of_Dead_Tree,2091,Rake Scaraba Egg,71428
MOBG_Branch_Of_Dead_Tree,2092,Dolomedes,71428
MOBG_Branch_Of_Dead_Tree,2093,Botaring,142857
