//
// Structure of Database:
// GroupID,ItemID,Rate
//
// Cookie Bag
IG_Advanced_Weapons_Box,1141,1	// Immaterial_Sword
IG_Advanced_Weapons_Box,1148,1	// Star_Dust_Blade
IG_Advanced_Weapons_Box,1164,1	// Muramasa
IG_Advanced_Weapons_Box,1165,1	// Masamune
IG_Advanced_Weapons_Box,1166,1	// Dragon_Slayer
IG_Advanced_Weapons_Box,1167,1	// Schweizersabel
IG_Advanced_Weapons_Box,1168,1	// Zweihander
IG_Advanced_Weapons_Box,1169,1	// Executioner
IG_Advanced_Weapons_Box,1170,1	// Katzbalger
IG_Advanced_Weapons_Box,1171,1	// Zweihander_
IG_Advanced_Weapons_Box,1175,1	// Altas_Weapon
IG_Advanced_Weapons_Box,1176,1	// Muscle_Cutter
IG_Advanced_Weapons_Box,1178,1	// Schweizersabel_
IG_Advanced_Weapons_Box,1179,1	// Executioner__
IG_Advanced_Weapons_Box,1180,1	// Dragon_Slayer_
IG_Advanced_Weapons_Box,1181,1	// Tae_Goo_Lyeon
IG_Advanced_Weapons_Box,1182,1	// Bloody_Eater
IG_Advanced_Weapons_Box,1185,1	// Violet_Fear
IG_Advanced_Weapons_Box,1186,1	// Death_Guidance
IG_Advanced_Weapons_Box,1188,1	// Veteran_Sword
IG_Advanced_Weapons_Box,1189,1	// Krasnaya
IG_Advanced_Weapons_Box,1196,1	// Chrome_Metal_Two-Hand_Sword
IG_Advanced_Weapons_Box,1223,1	// Forturn_Sword
IG_Advanced_Weapons_Box,1224,1	// Sword_Breaker
IG_Advanced_Weapons_Box,1225,1	// Mail_Breaker
IG_Advanced_Weapons_Box,1227,1	// Weeder_Knife
IG_Advanced_Weapons_Box,1228,1	// Combat_Knife
IG_Advanced_Weapons_Box,1229,1	// Kitchen_Knife
IG_Advanced_Weapons_Box,1230,1	// Ice_Pick
IG_Advanced_Weapons_Box,1231,1	// Bazerald
IG_Advanced_Weapons_Box,1232,1	// Assasin_Dagger
IG_Advanced_Weapons_Box,1233,1	// Exorciser
IG_Advanced_Weapons_Box,1234,1	// Moonlight_Dagger
IG_Advanced_Weapons_Box,1235,1	// Azoth
IG_Advanced_Weapons_Box,1236,1	// Sucsamad
IG_Advanced_Weapons_Box,1237,1	// Grimtooth
IG_Advanced_Weapons_Box,1240,1	// Princess_Knife
IG_Advanced_Weapons_Box,1241,1	// Cursed_Dagger
IG_Advanced_Weapons_Box,1242,1	// Counter_Dagger
IG_Advanced_Weapons_Box,1244,1	// Holy_Dagger
IG_Advanced_Weapons_Box,1261,1	// Infiltrator
IG_Advanced_Weapons_Box,1263,1	// Unholy_Touch
IG_Advanced_Weapons_Box,1265,1	// Bloody_Roar
IG_Advanced_Weapons_Box,1266,1	// Infiltrator_
IG_Advanced_Weapons_Box,1268,1	// Wild_Beast_Claw
IG_Advanced_Weapons_Box,1269,1	// Inverse_Scale
IG_Advanced_Weapons_Box,1270,1	// Drill_Katar
IG_Advanced_Weapons_Box,1271,1	// Blood_Tears
IG_Advanced_Weapons_Box,1284,1	// Krishna
IG_Advanced_Weapons_Box,1285,1	// Chakram
IG_Advanced_Weapons_Box,1305,1	// Cleaver
IG_Advanced_Weapons_Box,1311,1	// Vecer_Axe
IG_Advanced_Weapons_Box,1363,1	// Bloody_Axe
IG_Advanced_Weapons_Box,1364,1	// Great_Axe
IG_Advanced_Weapons_Box,1365,1	// Sabbath
IG_Advanced_Weapons_Box,1366,1	// Light Epsilon
IG_Advanced_Weapons_Box,1367,1	// Slaughter
IG_Advanced_Weapons_Box,1368,1	// Tomahawk
IG_Advanced_Weapons_Box,1369,1	// Guillotine
IG_Advanced_Weapons_Box,1370,1	// Doom_Slayer
IG_Advanced_Weapons_Box,1371,1	// Doom_Slayer_
IG_Advanced_Weapons_Box,1376,1	// Heart_Breaker
IG_Advanced_Weapons_Box,1377,1	// Hurricane_Fury
IG_Advanced_Weapons_Box,1385,1	// Bradium_Stonehammer
IG_Advanced_Weapons_Box,1387,1	// Giant_Axe
IG_Advanced_Weapons_Box,1413,1	// Gungnir
IG_Advanced_Weapons_Box,1414,1	// Gelerdria
IG_Advanced_Weapons_Box,1415,1	// Brocca
IG_Advanced_Weapons_Box,1416,1	// Tjungkuletti
IG_Advanced_Weapons_Box,1418,1	// Gungnir_
IG_Advanced_Weapons_Box,1420,1	// Long_Horn
IG_Advanced_Weapons_Box,1421,1	// Battle_Hook
IG_Advanced_Weapons_Box,1422,1	// Hunting_Spear
IG_Advanced_Weapons_Box,1433,1	// Imperial_Spear
IG_Advanced_Weapons_Box,1466,1	// Crescent_Scythe
IG_Advanced_Weapons_Box,1467,1	// Bill_Guisarme
IG_Advanced_Weapons_Box,1468,1	// Zephyrus
IG_Advanced_Weapons_Box,1469,1	// Longinus's_Spear
IG_Advanced_Weapons_Box,1470,1	// Brionac
IG_Advanced_Weapons_Box,1471,1	// Hell_Fire
IG_Advanced_Weapons_Box,1473,1	// Wizardy_Staff
IG_Advanced_Weapons_Box,1474,1	// Gae_Bolg
IG_Advanced_Weapons_Box,1477,1	// Spectral_Spear
IG_Advanced_Weapons_Box,1478,1	// Ahlspiess
IG_Advanced_Weapons_Box,1479,1	// Spectral_Spear_
IG_Advanced_Weapons_Box,1480,1	// Gae_Bolg_
IG_Advanced_Weapons_Box,1481,1	// Zephyrus_
IG_Advanced_Weapons_Box,1484,1	// Cardo
IG_Advanced_Weapons_Box,1523,1	// Spike
IG_Advanced_Weapons_Box,1524,1	// Golden_Mace
IG_Advanced_Weapons_Box,1525,1	// Long_Mace
IG_Advanced_Weapons_Box,1527,1	// Quadrille
IG_Advanced_Weapons_Box,1528,1	// Grand_Cross
IG_Advanced_Weapons_Box,1538,1	// Spike_
IG_Advanced_Weapons_Box,1539,1	// Golden_Mace_
IG_Advanced_Weapons_Box,1540,1	// Grand_Cross_
IG_Advanced_Weapons_Box,1541,1	// Nemesis
IG_Advanced_Weapons_Box,1557,1	// Book_Of_The_Apocalypse
IG_Advanced_Weapons_Box,1558,1	// Girl's_Diary
IG_Advanced_Weapons_Box,1559,1	// Legacy_Of_Dragon
IG_Advanced_Weapons_Box,1561,1	// Hardcover_Book
IG_Advanced_Weapons_Box,1562,1	// Battlefield_Textbook
IG_Advanced_Weapons_Box,1565,1	// Ledger of Death
IG_Advanced_Weapons_Box,1616,1	// Wing Staff
IG_Advanced_Weapons_Box,1629,1	// Gentleman's Staff
IG_Advanced_Weapons_Box,1631,1	// Holy_Stick
IG_Advanced_Weapons_Box,1636,1	// Thorn_Staff
IG_Advanced_Weapons_Box,1637,1	// Eraser
IG_Advanced_Weapons_Box,1643,1	// Dead_Tree_Cane
IG_Advanced_Weapons_Box,1654,1	// Mental_Stick
IG_Advanced_Weapons_Box,1719,1	// Bow_Of_Roguemaster
IG_Advanced_Weapons_Box,1720,1	// Bow_Of_Rudra
IG_Advanced_Weapons_Box,1722,1	// Ballista
IG_Advanced_Weapons_Box,1724,1	// Dragon_Wing
IG_Advanced_Weapons_Box,1725,1	// Bow_Of_Minstrel
IG_Advanced_Weapons_Box,1727,1	// Balistar_
IG_Advanced_Weapons_Box,1737,1	// Ixion_Wing
IG_Advanced_Weapons_Box,1740,1	// Nepenthes_Bow
IG_Advanced_Weapons_Box,1741,1	// Cursed_Lyre
IG_Advanced_Weapons_Box,1745,1	// Falken_Blitz
IG_Advanced_Weapons_Box,1813,1	// Kaiser_Knuckle
IG_Advanced_Weapons_Box,1814,1	// Berserk
IG_Advanced_Weapons_Box,1815,1	// Claw_Of_Garm
IG_Advanced_Weapons_Box,1816,1	// Berserk_
IG_Advanced_Weapons_Box,1830,1	// Great_King's_Dance
IG_Advanced_Weapons_Box,1913,1	// Electronic_Guitar
IG_Advanced_Weapons_Box,1918,1	// Oriental_Lute
IG_Advanced_Weapons_Box,1920,1	// Berserk_Guitar
IG_Advanced_Weapons_Box,1922,1	// Oriental_Lute_
IG_Advanced_Weapons_Box,1926,1	// Harp_Of_Nepenthes
IG_Advanced_Weapons_Box,1930,1	// Green_Whistle
IG_Advanced_Weapons_Box,1962,1	// Lariat_Whip
IG_Advanced_Weapons_Box,1963,1	// Rapture_Rose
IG_Advanced_Weapons_Box,1964,1	// Chemeti_Whip
IG_Advanced_Weapons_Box,1969,1	// Blade_Whip
IG_Advanced_Weapons_Box,1970,1	// Queen's_Whip
IG_Advanced_Weapons_Box,1972,1	// Electric_Eel
IG_Advanced_Weapons_Box,1973,1	// Sea_Witch_Foot
IG_Advanced_Weapons_Box,1974,1	// Carrot_Whip
IG_Advanced_Weapons_Box,1976,1	// Queen's_Whip_
IG_Advanced_Weapons_Box,1979,1	// Stem_Of_Nepenthes
IG_Advanced_Weapons_Box,1984,1	// Stem_Whip
IG_Advanced_Weapons_Box,1985,1	// Rose_Vine
IG_Advanced_Weapons_Box,2000,1	// Destruction_Rod
IG_Advanced_Weapons_Box,2001,1	// Divine_Cross
IG_Advanced_Weapons_Box,2004,1	// Kronos
IG_Advanced_Weapons_Box,2005,1	// Dea_Staff
IG_Advanced_Weapons_Box,13046,1	// Krieg
IG_Advanced_Weapons_Box,13047,1	// Weihna
IG_Advanced_Weapons_Box,13061,1	// Black_Wing
IG_Advanced_Weapons_Box,13062,1	// Ancient_Dagger
IG_Advanced_Weapons_Box,13421,1	// Ruber
IG_Advanced_Weapons_Box,13431,1	// Chrome_Metal_Sword
IG_Advanced_Weapons_Box,16000,1	// Erde
IG_Advanced_Weapons_Box,16001,1	// Red_Square_Bag
IG_Advanced_Weapons_Box,16010,1	// Red_Ether_Bag
IG_Advanced_Weapons_Box,18103,1	// Mystic_Bow
// Splendid Box
IG_Splendid_Box,1189,1	// Krasnaya
IG_Splendid_Box,1191,1	// Alca Bringer
IG_Splendid_Box,1196,1	// Two-Handed Chrome Metal Sword
IG_Splendid_Box,1284,1	// Krishna
IG_Splendid_Box,1285,1	// Chakram
IG_Splendid_Box,1287,1	// Durga
IG_Splendid_Box,1311,1	// Vecer Axe
IG_Splendid_Box,1387,1	// Giant Axe
IG_Splendid_Box,1433,1	// Imperial Spear
IG_Splendid_Box,1649,1	// Laphine Staff
IG_Splendid_Box,1745,1	// Falken Blitz
IG_Splendid_Box,1746,1	// Elven Bow
IG_Splendid_Box,1930,1	// Green Whistle
IG_Splendid_Box,1984,1	// Stem Whip
IG_Splendid_Box,2148,1	// Rosa Shield
IG_Splendid_Box,2153,1	// Imperial Guard
IG_Splendid_Box,13046,1	// Krieg
IG_Splendid_Box,13047,1	// Weihna
IG_Splendid_Box,13061,1	// Black Wing
IG_Splendid_Box,13421,1	// Ruber
IG_Splendid_Box,15000,1	// Bone Plate
IG_Splendid_Box,15014,1	// Ebone Armor
IG_Splendid_Box,16000,1	// Erde
IG_Splendid_Box,16001,1	// Red Square Bag
IG_Splendid_Box,16003,1	// Carga Mace
IG_Splendid_Box,16010,1	// Red Ether Bag
IG_Splendid_Box,18103,2	// Mystic Bow
// Armor Card Album
IG_CardAlbum_Armor,4001,1	// Poring Card
IG_CardAlbum_Armor,4003,1	// Pupa Card
IG_CardAlbum_Armor,4008,1	// Picky Card
IG_CardAlbum_Armor,4011,1	// Picky Egg Card
IG_CardAlbum_Armor,4014,1	// Roda Frog Card
IG_CardAlbum_Armor,4016,1	// Thief Bug Card
IG_CardAlbum_Armor,4021,1	// Rocker Card
IG_CardAlbum_Armor,4023,1	// Baby Desert Wolf Card
IG_CardAlbum_Armor,4031,1	// Peco Peco Card
IG_CardAlbum_Armor,4042,1	// Steel Chonchon Card
IG_CardAlbum_Armor,4061,1	// Cornutus Card
IG_CardAlbum_Armor,4078,1	// Savage Card
IG_CardAlbum_Armor,4089,1	// Swordfish Card
IG_CardAlbum_Armor,4098,1	// Dokebi Card
IG_CardAlbum_Armor,4099,1	// Pasana Card
IG_CardAlbum_Armor,4101,1	// Sandman Card
IG_CardAlbum_Armor,4105,1	// Marc Card
IG_CardAlbum_Armor,4114,1	// Argiope Card
IG_CardAlbum_Armor,4119,1	// Bathory Card
IG_CardAlbum_Armor,4141,1	// Evil Druid Card
IG_CardAlbum_Armor,4150,1	// Goat Card
IG_CardAlbum_Armor,4158,1	// Sky Deleter Card
IG_CardAlbum_Armor,4162,1	// Grizzly Card
IG_CardAlbum_Armor,4166,1	// Nightmare Terror Card
IG_CardAlbum_Armor,4170,1	// Dark Frame Card
IG_CardAlbum_Armor,4173,1	// Demon Pungus Card
IG_CardAlbum_Armor,4181,1	// Disguise Card
IG_CardAlbum_Armor,4189,1	// Wraith Dead Card
IG_CardAlbum_Armor,4191,1	// Loli Ruri Card
IG_CardAlbum_Armor,4194,1	// Rybio Card
IG_CardAlbum_Armor,4201,1	// Majoruros Card
IG_CardAlbum_Armor,4213,1	// Brilight Card
IG_CardAlbum_Armor,4216,1	// Sasquatch Card
IG_CardAlbum_Armor,4218,1	// Succubus Card
IG_CardAlbum_Armor,4220,1	// Solider Card
IG_CardAlbum_Armor,4222,1	// Skeleton Prisoner Card
IG_CardAlbum_Armor,4233,1	// Baby Leopard Card
IG_CardAlbum_Armor,4234,1	// Anolian Card
IG_CardAlbum_Armor,4242,1	// Apocalipse Card
IG_CardAlbum_Armor,4259,1	// Wooden Golem Card
IG_CardAlbum_Armor,4270,1	// Giant Spider Card
IG_CardAlbum_Armor,4279,1	// Earth Deleter Card
IG_CardAlbum_Armor,4280,1	// Geographer Card
IG_CardAlbum_Armor,4286,1	// Karakasa Card
IG_CardAlbum_Armor,4295,1	// Kraben Card
IG_CardAlbum_Armor,4298,1	// Creamy Fear Card
IG_CardAlbum_Armor,4299,1	// Clock Card
IG_CardAlbum_Armor,4300,1	// Chimera Card
IG_CardAlbum_Armor,4301,1	// Killer Mantis Card
IG_CardAlbum_Armor,4315,1	// Pest Card
IG_CardAlbum_Armor,4332,1	// Waste Stove Card
IG_CardAlbum_Armor,4333,1	// Venomous Card
IG_CardAlbum_Armor,4337,1	// Porcellio Card
IG_CardAlbum_Armor,4338,1	// Obsidian Card
IG_CardAlbum_Armor,4339,1	// Mineral Card
IG_CardAlbum_Armor,4346,1	// Egnigem Cenia Card
IG_CardAlbum_Armor,4353,1	// Remover Card
IG_CardAlbum_Armor,4369,1	// Venatu Card
IG_CardAlbum_Armor,4370,1	// Dimik Card
IG_CardAlbum_Armor,4371,1	// Archdam Card
IG_CardAlbum_Armor,4382,1	// Yellow Novus Card
IG_CardAlbum_Armor,4383,1	// Red Novus Card
IG_CardAlbum_Armor,4387,1	// Ancient Mimic Card
IG_CardAlbum_Armor,4392,1	// Dame of Sentinel Card
IG_CardAlbum_Armor,4393,1	// Mistress of Shelter Card
IG_CardAlbum_Armor,4400,1	// Aliza Card
IG_CardAlbum_Armor,4401,1	// Alicel Card
IG_CardAlbum_Armor,4404,1	// Skogul Card
IG_CardAlbum_Armor,4405,1	// Frus Card
IG_CardAlbum_Armor,4409,1	// Agav Card
IG_CardAlbum_Armor,4410,1	// Echio Card
IG_CardAlbum_Armor,4426,1	// Byorgue Card
IG_CardAlbum_Armor,4450,1	// Banshee Master Card
// Headgear Card Album
IG_CardAlbum_Helm,4010,1	// Willow Card
IG_CardAlbum_Helm,4039,1	// Stainer Card
IG_CardAlbum_Helm,4041,1	// Coco Card
IG_CardAlbum_Helm,4046,1	// Martin Card
IG_CardAlbum_Helm,4052,1	// Elder Willow Card
IG_CardAlbum_Helm,4087,1	// Giearth Card
IG_CardAlbum_Helm,4110,1	// Ghoul Card
IG_CardAlbum_Helm,4112,1	// Marduk Card
IG_CardAlbum_Helm,4122,1	// Deviruchi Card
IG_CardAlbum_Helm,4127,1	// Nightmare Card
IG_CardAlbum_Helm,4161,1	// Grand Peco Card
IG_CardAlbum_Helm,4169,1	// Dark Illusion Card
IG_CardAlbum_Helm,4177,1	// Dryad Card
IG_CardAlbum_Helm,4185,1	// Rideword Card
IG_CardAlbum_Helm,4188,1	// Leib Olmai Card
IG_CardAlbum_Helm,4195,1	// Leaf Cat Card
IG_CardAlbum_Helm,4206,1	// Myst Case Card
IG_CardAlbum_Helm,4223,1	// Stalactic Golem Card
IG_CardAlbum_Helm,4229,1	// Tower Keeper Card
IG_CardAlbum_Helm,4241,1	// Arc Angeling Card
IG_CardAlbum_Helm,4258,1	// Evil Nymph Card
IG_CardAlbum_Helm,4260,1	// Wootan Shooter Card
IG_CardAlbum_Helm,4261,1	// Wootan Fighter Card
IG_CardAlbum_Helm,4269,1	// Incubus Card
IG_CardAlbum_Helm,4271,1	// Giant Hornet Card
IG_CardAlbum_Helm,4278,1	// Gibbet Card
IG_CardAlbum_Helm,4288,1	// Carat Card
IG_CardAlbum_Helm,4296,1	// Cramp Card
IG_CardAlbum_Helm,4311,1	// Permeter Card
IG_CardAlbum_Helm,4336,1	// Ungoliant Card
IG_CardAlbum_Helm,4343,1	// Holden Card
IG_CardAlbum_Helm,4354,1	// Gemini-S58 Card
IG_CardAlbum_Helm,4358,1	// Seyren Windsor Card
IG_CardAlbum_Helm,4364,1	// Margaretha Sorin Card
IG_CardAlbum_Helm,4366,1	// Kathryne Keyron Card
IG_CardAlbum_Helm,4379,1	// Blue Acidus Card
IG_CardAlbum_Helm,4411,1	// Vanberk Card
IG_CardAlbum_Helm,4412,1	// Isilla Card
IG_CardAlbum_Helm,4434,1	// Knocker Card
IG_CardAlbum_Helm,4438,1	// Banshee Card
// Accessory Card Album
IG_CardAlbum_Acc,4022,1	// Spore Card
IG_CardAlbum_Acc,4027,1	// Kukre Card
IG_CardAlbum_Acc,4028,1	// Tarou Card
IG_CardAlbum_Acc,4033,1	// Poporing Card
IG_CardAlbum_Acc,4034,1	// Wormtail Card
IG_CardAlbum_Acc,4036,1	// Muka Card
IG_CardAlbum_Acc,4044,1	// Smokie Card
IG_CardAlbum_Acc,4048,1	// Poison Spore Card
IG_CardAlbum_Acc,4051,1	// Yoyo Card
IG_CardAlbum_Acc,4053,1	// Vitata Card
IG_CardAlbum_Acc,4064,1	// Zerom Card
IG_CardAlbum_Acc,4073,1	// Pirate Skeleton Card
IG_CardAlbum_Acc,4077,1	// Phen Card
IG_CardAlbum_Acc,4079,1	// Mantis Card
IG_CardAlbum_Acc,4084,1	// Marine Sphere Card
IG_CardAlbum_Acc,4091,1	// Kobold Card
IG_CardAlbum_Acc,4093,1	// Obeaune Card
IG_CardAlbum_Acc,4103,1	// Horong Card
IG_CardAlbum_Acc,4139,1	// Joker Card
IG_CardAlbum_Acc,4149,1	// Gargoyle Card
IG_CardAlbum_Acc,4152,1	// Galapago Card
IG_CardAlbum_Acc,4154,1	// Dumpling Child Card
IG_CardAlbum_Acc,4175,1	// Poisonous Toad Card
IG_CardAlbum_Acc,4187,1	// Raydric Archer Card
IG_CardAlbum_Acc,4190,1	// Wraith Card
IG_CardAlbum_Acc,4193,1	// Lude Card
IG_CardAlbum_Acc,4196,1	// Marin Card
IG_CardAlbum_Acc,4205,1	// Mimic Card
IG_CardAlbum_Acc,4209,1	// Violy Card
IG_CardAlbum_Acc,4212,1	// Bongun Card
IG_CardAlbum_Acc,4215,1	// Blazer Card
IG_CardAlbum_Acc,4219,1	// Sage Worm Card
IG_CardAlbum_Acc,4224,1	// Stem Worm Card
IG_CardAlbum_Acc,4227,1	// Spring Rabbit Card
IG_CardAlbum_Acc,4228,1	// Sleeper Card
IG_CardAlbum_Acc,4230,1	// Shinobi Card
IG_CardAlbum_Acc,4232,1	// Hermit Plant Card
IG_CardAlbum_Acc,4237,1	// Owl Duke Card
IG_CardAlbum_Acc,4238,1	// Owl Baron Card
IG_CardAlbum_Acc,4252,1	// Alligator Card
IG_CardAlbum_Acc,4256,1	// Orc Archer Card
IG_CardAlbum_Acc,4262,1	// Cloud Hermit Card
IG_CardAlbum_Acc,4264,1	// Wind Ghost Card
IG_CardAlbum_Acc,4265,1	// Jing Guai Card
IG_CardAlbum_Acc,4272,1	// Zhu Po Long Card
IG_CardAlbum_Acc,4282,1	// Tengu Card
IG_CardAlbum_Acc,4283,1	// Greatest General Card
IG_CardAlbum_Acc,4293,1	// Cookie Card
IG_CardAlbum_Acc,4294,1	// Quve Card
IG_CardAlbum_Acc,4321,1	// Hylozoist Card
IG_CardAlbum_Acc,4326,1	// Sea-Otter Card
IG_CardAlbum_Acc,4327,1	// Bloody Butterfly Card
IG_CardAlbum_Acc,4331,1	// Heater Card
IG_CardAlbum_Acc,4344,1	// Anopheles Card
IG_CardAlbum_Acc,4347,1	// Armeyer Dinze Card
IG_CardAlbum_Acc,4348,1	// Wickebine Tres Card
IG_CardAlbum_Acc,4349,1	// Errende Ebecee Card
IG_CardAlbum_Acc,4355,1	// Gremlin Card
IG_CardAlbum_Acc,4356,1	// Beholder Card
IG_CardAlbum_Acc,4377,1	// Grove Card
IG_CardAlbum_Acc,4384,1	// Hydrolancer Card
IG_CardAlbum_Acc,4385,1	// Dragon Egg Card
IG_CardAlbum_Acc,4389,1	// Plasma Card
IG_CardAlbum_Acc,4391,1	// Baroness of Retribution Card
IG_CardAlbum_Acc,4415,1	// Snowier Card
IG_CardAlbum_Acc,4416,1	// Siroma Card
IG_CardAlbum_Acc,4418,1	// Gazeti Card
IG_CardAlbum_Acc,4423,1	// Galion Card
IG_CardAlbum_Acc,4424,1	// Stapo Card
IG_CardAlbum_Acc,4433,1	// Imp Card
IG_CardAlbum_Acc,4436,1	// Ragged Zombie Card
IG_CardAlbum_Acc,4437,1	// Hell Poodle Card
// Shoes Card Album
IG_CardAlbum_Shoes,4009,1	// Chonchon Card
IG_CardAlbum_Shoes,4038,1	// Zombie Card
IG_CardAlbum_Shoes,4050,1	// Male Thief Bug Card
IG_CardAlbum_Shoes,4070,1	// Eggyra Card
IG_CardAlbum_Shoes,4097,1	// Matyr Card
IG_CardAlbum_Shoes,4100,1	// Sohee Card
IG_CardAlbum_Shoes,4107,1	// Verit Card
IG_CardAlbum_Shoes,4151,1	// Gajomart Card
IG_CardAlbum_Shoes,4160,1	// Firelock Soldier Card
IG_CardAlbum_Shoes,4164,1	// Gullinbursti Card
IG_CardAlbum_Shoes,4186,1	// Raggler Card
IG_CardAlbum_Shoes,4199,1	// Merman Card
IG_CardAlbum_Shoes,4200,1	// Megalith Card
IG_CardAlbum_Shoes,4204,1	// Mini Demon Card
IG_CardAlbum_Shoes,4208,1	// Miyabi Doll Card
IG_CardAlbum_Shoes,4221,1	// Skeleton General Card
IG_CardAlbum_Shoes,4235,1	// Christmas Cookie Card
IG_CardAlbum_Shoes,4239,1	// Iron Fist Card
IG_CardAlbum_Shoes,4244,1	// Alarm Card
IG_CardAlbum_Shoes,4245,1	// Am Mut Card
IG_CardAlbum_Shoes,4249,1	// Ancient Worm Card
IG_CardAlbum_Shoes,4257,1	// Wild Rose Card
IG_CardAlbum_Shoes,4267,1	// Explosion Card
IG_CardAlbum_Shoes,4275,1	// Zombie Prisoner Card
IG_CardAlbum_Shoes,4290,1	// Cat O' Nine Tails Card
IG_CardAlbum_Shoes,4319,1	// Freezer Card
IG_CardAlbum_Shoes,4378,1	// Gold Acidus Card
IG_CardAlbum_Shoes,4381,1	// Green Ferus Card
IG_CardAlbum_Shoes,4396,1	// Odium of Thanatos Card
IG_CardAlbum_Shoes,4417,1	// Ice Titan Card
IG_CardAlbum_Shoes,4435,1	// Zombie Slaughter Card
// Shield Card Album
IG_CardAlbum_Shield,4012,1	// Thief Bug Egg Card
IG_CardAlbum_Shield,4013,1	// Andre Egg Card
IG_CardAlbum_Shield,4032,1	// Ambernite Card
IG_CardAlbum_Shield,4045,1	// Horn Card
IG_CardAlbum_Shield,4058,1	// Thara Frog Card
IG_CardAlbum_Shield,4066,1	// Orc Warrior Card
IG_CardAlbum_Shield,4067,1	// Megalodon Card
IG_CardAlbum_Shield,4074,1	// Bigfoot Card
IG_CardAlbum_Shield,4075,1	// Argos Card
IG_CardAlbum_Shield,4083,1	// Rafflesia Card
IG_CardAlbum_Shield,4090,1	// Munak Card
IG_CardAlbum_Shield,4120,1	// Sky Petite Card
IG_CardAlbum_Shield,4124,1	// Medusa Card
IG_CardAlbum_Shield,4136,1	// Khalitzburg Card
IG_CardAlbum_Shield,4138,1	// Anubis Card
IG_CardAlbum_Shield,4207,1	// Mysteltainn Card
IG_CardAlbum_Shield,4217,1	// Enchanted Peach Tree Card
IG_CardAlbum_Shield,4226,1	// Sting Card
IG_CardAlbum_Shield,4231,1	// Mi Gao Card
IG_CardAlbum_Shield,4240,1	// Arclouze Card
IG_CardAlbum_Shield,4248,1	// Ancient Mummy Card
IG_CardAlbum_Shield,4250,1	// Executioner Card
IG_CardAlbum_Shield,4253,1	// Alice Card
IG_CardAlbum_Shield,4254,1	// Ogretooth Card
IG_CardAlbum_Shield,4277,1	// Zealotus Card
IG_CardAlbum_Shield,4304,1	// Tamruan Card
IG_CardAlbum_Shield,4309,1	// Parasite Card
IG_CardAlbum_Shield,4314,1	// Penomena Card
IG_CardAlbum_Shield,4322,1	// High Orc Card
IG_CardAlbum_Shield,4340,1	// Teddy Bear Card
IG_CardAlbum_Shield,4397,1	// Despero of Thanatos Card
IG_CardAlbum_Shield,4413,1	// Hodremlin Card
IG_CardAlbum_Shield,4414,1	// Seeker Card
IG_CardAlbum_Shield,4420,1	// Muscipular Card
IG_CardAlbum_Shield,4439,1	// Flame Skull Card
IG_CardAlbum_Shield,4442,1	// Tatacho Card
IG_CardAlbum_Shield,4443,1	// Aqua Elemental Card
IG_CardAlbum_Shield,4444,1	// Draco Card
IG_CardAlbum_Shield,4445,1	// Luciola Vespa Card
IG_CardAlbum_Shield,4447,1	// Centipede Card
IG_CardAlbum_Shield,4448,1	// Cornus Card
IG_CardAlbum_Shield,4449,1	// Dark Shadow Card
// Weapon Card Album
IG_CardAlbum_Weapon,4002,1	// Fabre Card
IG_CardAlbum_Weapon,4004,1	// Drops Card
IG_CardAlbum_Weapon,4005,1	// Santa Poring Card
IG_CardAlbum_Weapon,4006,1	// Lunatic Card
IG_CardAlbum_Weapon,4007,1	// Peco Peco Egg Card
IG_CardAlbum_Weapon,4017,1	// Savage Babe Card
IG_CardAlbum_Weapon,4018,1	// Andre Larva Card
IG_CardAlbum_Weapon,4019,1	// Hornet Card
IG_CardAlbum_Weapon,4020,1	// Familiar Card
IG_CardAlbum_Weapon,4024,1	// Plankton Card
IG_CardAlbum_Weapon,4025,1	// Skeleton Card
IG_CardAlbum_Weapon,4026,1	// Female Thief Bug Card
IG_CardAlbum_Weapon,4029,1	// Wolf Card
IG_CardAlbum_Weapon,4030,1	// Mandragora Card
IG_CardAlbum_Weapon,4035,1	// Hydra Card
IG_CardAlbum_Weapon,4037,1	// Snake Card
IG_CardAlbum_Weapon,4043,1	// Andre Card
IG_CardAlbum_Weapon,4049,1	// Vadon Card
IG_CardAlbum_Weapon,4055,1	// Marina Card
IG_CardAlbum_Weapon,4057,1	// Metaller Card
IG_CardAlbum_Weapon,4060,1	// Goblin Card
IG_CardAlbum_Weapon,4062,1	// Anacondaq Card
IG_CardAlbum_Weapon,4063,1	// Caramel Card
IG_CardAlbum_Weapon,4065,1	// Kaho Card
IG_CardAlbum_Weapon,4068,1	// Scorpion Card
IG_CardAlbum_Weapon,4069,1	// Drainliar Card
IG_CardAlbum_Weapon,4072,1	// Golem Card
IG_CardAlbum_Weapon,4076,1	// Magnolia Card
IG_CardAlbum_Weapon,4080,1	// Flora Card
IG_CardAlbum_Weapon,4082,1	// Desert Wolf Card
IG_CardAlbum_Weapon,4085,1	// Orc Skeleton Card
IG_CardAlbum_Weapon,4086,1	// Soldier Skeleton Card
IG_CardAlbum_Weapon,4092,1	// Skeleton Worker Card
IG_CardAlbum_Weapon,4094,1	// Archer Skeleton Card
IG_CardAlbum_Weapon,4096,1	// Zenorc Card
IG_CardAlbum_Weapon,4104,1	// Requiem Card
IG_CardAlbum_Weapon,4106,1	// Mummy Card
